iter	RMSE
4327	0.08037909517
4328	0.08037179868
4329	0.08035460047
4330	0.08034482864
4331	0.08033015009
4332	0.0803182202
4333	0.08030220226
4334	0.08028272748
4335	0.08026974661
4336	0.08025295026
4337	0.08024499356
4338	0.0802282071
4339	0.08020693311
4340	0.08019780822
4341	0.08018071994
4342	0.080170414
4343	0.08015051374
4344	0.08013627181
4345	0.08012065723
4346	0.08011239277
4347	0.08008948504
4348	0.08006759134
4349	0.08005449927
4350	0.08004672278
4351	0.08003661737
4352	0.0800197734
4353	0.08000524701
4354	0.07997889742
4355	0.07996482528
4356	0.07995381219
4357	0.07994205915
4358	0.07992959853
4359	0.07991056966
4360	0.0798979365
4361	0.07988566495
4362	0.07986713177
4363	0.07985135988
4364	0.07983574023
4365	0.07981825262
4366	0.07980561703
4367	0.07978888967
4368	0.0797770848
4369	0.07976528057
4370	0.07975073551
4371	0.07974322454
4372	0.07972584652
4373	0.07971499133
4374	0.0796905654
4375	0.07967663515
4376	0.07966326832
4377	0.079648761
4378	0.07962963314
4379	0.07961629137
4380	0.07959878411
4381	0.07958114757
4382	0.07956760577
4383	0.07955027262
4384	0.07953183712
4385	0.07951238729
4386	0.07949724669
4387	0.07948331544
4388	0.0794721301
4389	0.07944729762
4390	0.07943803876
4391	0.07941748637
4392	0.07940144612
4393	0.07938545121
4394	0.07937239409
4395	0.07935402536
4396	0.0793398628
4397	0.07932437842
4398	0.07931741539
4399	0.07930633756
4400	0.07929144685
4401	0.07927194638
4402	0.07926292964
4403	0.07925287505
4404	0.07924070843
4405	0.07922688936
4406	0.0792089829
4407	0.07919035174
4408	0.07918237362
4409	0.07916771151
4410	0.07915392634
4411	0.07914644667
4412	0.07913264623
4413	0.07911800622
4414	0.07910523763
4415	0.07909261909
4416	0.07907711389
4417	0.0790669234
4418	0.07905464178
4419	0.07904217943
4420	0.07902938972
4421	0.07901794677
4422	0.07900494579
4423	0.07899640999
4424	0.07897769929
4425	0.07896095006
4426	0.07893769426
4427	0.07892527729
4428	0.078916057
4429	0.07889870786
4430	0.07888501249
4431	0.07887475708
4432	0.0788583283
4433	0.07884555907
4434	0.07883367571
4435	0.07881960608
4436	0.07880237327
4437	0.07879188915
4438	0.07877299464
4439	0.07876239951
4440	0.07874347768
4441	0.07872930411
4442	0.07871687255
4443	0.07870531005
4444	0.07869447077
4445	0.07868074841
4446	0.07866709499
4447	0.07865214753
4448	0.07863988077
4449	0.07863028823
4450	0.0786135614
4451	0.07860367264
4452	0.07858752825
4453	0.07856719945
4454	0.07855495772
4455	0.07854732157
4456	0.07853329836
4457	0.07852557769
4458	0.07851485051
4459	0.07848960049
4460	0.07846860622
4461	0.07845173467
4462	0.07843840736
4463	0.07842965256
4464	0.07841143706
4465	0.07839745758
4466	0.07837551063
4467	0.07835790359
4468	0.07834337816
4469	0.07833063262
4470	0.07831544485
4471	0.07829741187
4472	0.07828013628
4473	0.07825781025
4474	0.07824240397
4475	0.07822264346
4476	0.07820992465
4477	0.07820054615
4478	0.07818524696
4479	0.07816821909
4480	0.07815990418
4481	0.07814662161
4482	0.07812906267
4483	0.0781178147
4484	0.07810435096
4485	0.0780893268
4486	0.07807234568
4487	0.07805498801
4488	0.07804018679
4489	0.07802898823
4490	0.07801286858
4491	0.07799661179
4492	0.07798634082
4493	0.07797059105
4494	0.07795072377
4495	0.07793134066
4496	0.07791944415
4497	0.07790567807
4498	0.07788893702
4499	0.07787385671
4500	0.07786394475
4501	0.07784231403
4502	0.07782409293
4503	0.07780905126
4504	0.07780344204
4505	0.07778576219
4506	0.0777706111
4507	0.07775202638
4508	0.07773760456
4509	0.0777239665
4510	0.07770873783
4511	0.0776938717
4512	0.07768582033
4513	0.07767016143
4514	0.0776529528
4515	0.07763791122
4516	0.07761610919
4517	0.07759947224
4518	0.07758375781
4519	0.0775658112
4520	0.07754731397
4521	0.07752984981
4522	0.07751095849
4523	0.0774994271
4524	0.07748423083
4525	0.07746994915
4526	0.07745860687
4527	0.07744644558
4528	0.07743507539
4529	0.07742382729
4530	0.07741151165
4531	0.07739721685
4532	0.07738314354
4533	0.07736625326
4534	0.07734786479
4535	0.07733666223
4536	0.07732260051
4537	0.07730769213
4538	0.07729539655
4539	0.07727737535
4540	0.07726263924
4541	0.07724321863
4542	0.07723508102
4543	0.0772146928
4544	0.0772026802
4545	0.07719142289
4546	0.07718351676
4547	0.07717324858
4548	0.07715864979
4549	0.07713960062
4550	0.07712539254
4551	0.07710951367
4552	0.07709442126
4553	0.07708431766
4554	0.07706843179
4555	0.07705483982
4556	0.07703369731
4557	0.07702744651
4558	0.07701441786
4559	0.07699709974
4560	0.07697972136
4561	0.07696977055
4562	0.07694869503
4563	0.07693540118
4564	0.07691886888
4565	0.0769014647
4566	0.07688171989
4567	0.07686672631
4568	0.07685779829
4569	0.07683639339
4570	0.07682409828
4571	0.07681133738
4572	0.07680257722
4573	0.07678813132
4574	0.07677150899
4575	0.07675941435
4576	0.07674417638
4577	0.07673113816
4578	0.07671610643
4579	0.07670339279
4580	0.07669258748
4581	0.07667339924
4582	0.07665380577
4583	0.0766383518
4584	0.07662427251
4585	0.07661039203
4586	0.07659204274
4587	0.07657700622
4588	0.07656241563
4589	0.07655134134
4590	0.07653435981
4591	0.07652901415
4592	0.0765164339
4593	0.07650117131
4594	0.07648596167
4595	0.07646897114
4596	0.07645187099
4597	0.07643791828
4598	0.07642864125
4599	0.07641527967
4600	0.07640576041
4601	0.07639445342
4602	0.07637802091
4603	0.07636539736
4604	0.07635295972
4605	0.07633514035
4606	0.07631798926
4607	0.07630249112
4608	0.07628617174
4609	0.07627791751
4610	0.07626340283
4611	0.07624905143
4612	0.0762323143
4613	0.07621891515
4614	0.07620738077
4615	0.07619070007
4616	0.07617919669
4617	0.07617081633
4618	0.07616285546
4619	0.07614405988
4620	0.07613102721
4621	0.07612000616
4622	0.076107087
4623	0.07608119424
4624	0.07606048015
4625	0.07604536883
4626	0.0760352371
4627	0.07602207734
4628	0.07600679136
4629	0.07599119089
4630	0.07597627614
4631	0.07596145811
4632	0.07594128141
4633	0.07592294874
4634	0.07590921363
4635	0.07589285421
4636	0.07587550589
4637	0.07586351929
4638	0.07584808895
4639	0.07583640007
4640	0.07582961667
4641	0.07580943674
4642	0.07579640578
4643	0.07577316478
4644	0.07575921887
4645	0.07574647789
4646	0.07573304289
4647	0.07571931006
4648	0.07570081914
4649	0.07569085857
4650	0.07567602989
4651	0.07566698143
4652	0.07565451974
4653	0.07563606663
4654	0.07562473973
4655	0.0756168831
4656	0.07560903042
4657	0.07558382168
4658	0.07557089569
4659	0.07555704682
4660	0.07554067064
4661	0.07552607518
4662	0.07550825826
4663	0.07549368615
4664	0.07548262695
4665	0.07546781942
4666	0.07544946731
4667	0.07543828849
4668	0.07542967568
4669	0.07541884536
4670	0.07541217055
4671	0.07539891819
4672	0.07538716817
4673	0.07537938487
4674	0.07535776949
4675	0.0753401873
4676	0.07532931684
4677	0.07532064077
4678	0.07531292206
4679	0.07529879837
4680	0.07528212744
4681	0.07526959893
4682	0.07525992606
4683	0.07524799402
4684	0.07523078509
4685	0.07522362637
4686	0.07521424317
4687	0.07519710841
4688	0.07518676531
4689	0.07516979835
4690	0.07515223956
4691	0.07513708009
4692	0.07512271652
4693	0.07510766579
4694	0.07509718927
4695	0.07507989267
4696	0.07506908736
4697	0.07505215807
4698	0.07503908658
4699	0.07502479179
4700	0.07501198091
4701	0.07499337604
4702	0.07498083208
4703	0.07497166945
4704	0.07495571034
4705	0.07493830478
4706	0.0749183159
4707	0.07490157154
4708	0.07489508342
4709	0.07487458049
4710	0.07485679248
4711	0.07483511943
4712	0.07482275442
4713	0.07480276074
4714	0.07478133657
4715	0.07476234472
4716	0.07474439726
4717	0.07473094352
4718	0.07472010345
4719	0.07470319217
4720	0.0746916571
4721	0.07468369653
4722	0.07465808143
4723	0.07464079996
4724	0.0746267545
4725	0.07461664737
4726	0.07460277281
4727	0.07459027009
4728	0.07457090765
4729	0.07456100282
4730	0.07455341669
4731	0.07453869067
4732	0.0745285859
4733	0.07451603115
4734	0.07450420749
4735	0.07448858599
4736	0.07447063858
4737	0.0744587704
4738	0.0744501547
4739	0.07443719089
4740	0.07442506911
4741	0.0744123521
4742	0.07439648592
4743	0.07437736684
4744	0.07436559128
4745	0.07435119273
4746	0.07433998958
4747	0.07432278729
4748	0.07430567658
4749	0.07429396154
4750	0.0742871552
4751	0.07426298506
4752	0.07424483311
4753	0.07422445572
4754	0.07420910473
4755	0.07419967816
4756	0.07419145564
4757	0.07417756403
4758	0.07416746213
4759	0.07415252034
4760	0.07414050824
4761	0.07412714818
4762	0.07411790182
4763	0.07410537258
4764	0.07409509572
4765	0.07408118011
4766	0.07407312278
4767	0.07405841208
4768	0.07404748116
4769	0.07404066256
4770	0.07402656155
4771	0.07401300799
4772	0.07399839867
4773	0.073981132
4774	0.073971736
4775	0.0739561403
4776	0.0739417843
4777	0.07392113357
4778	0.07390898458
4779	0.07389769053
4780	0.07388660534
4781	0.07387374146
4782	0.07385297338
4783	0.07384286468
4784	0.07382088955
4785	0.07381197186
4786	0.0738018407
4787	0.07379227743
4788	0.07377544177
4789	0.07376728517
4790	0.07375480135
4791	0.07374607934
4792	0.07373577475
4793	0.07372377033
4794	0.07370926844
4795	0.07368811121
4796	0.07367572803
4797	0.07365964435
4798	0.07365126545
4799	0.07363779061
4800	0.07362400187
4801	0.07361028799
4802	0.07359657544
4803	0.07358513534
4804	0.07357208343
4805	0.07356162014
4806	0.07355421526
4807	0.07354274968
4808	0.07353176159
4809	0.07352258856
4810	0.07350515622
4811	0.07349625074
4812	0.07348348782
4813	0.07346778013
4814	0.07344505759
4815	0.07343168297
4816	0.07341573822
4817	0.07340514149
4818	0.07339106538
4819	0.07338395927
4820	0.07337319331
4821	0.07336074777
4822	0.07334737683
4823	0.07333311793
4824	0.07330940822
4825	0.07329377276
4826	0.07327929816
4827	0.07326908053
4828	0.0732527291
4829	0.07323448682
4830	0.07322285416
4831	0.0732101662
4832	0.07319940815
4833	0.07318243302
4834	0.07316583146
4835	0.07315687481
4836	0.07314722022
4837	0.07312970935
4838	0.07311689367
4839	0.07310733228
4840	0.07309162255
4841	0.07308531345
4842	0.07307624027
4843	0.07306589766
4844	0.0730528043
4845	0.07303625911
4846	0.07302295941
4847	0.07301282277
4848	0.07299997585
4849	0.07298948441
4850	0.0729835466
4851	0.0729647129
4852	0.07295709226
4853	0.07294150261
4854	0.0729277117
4855	0.0729163703
4856	0.07290775046
4857	0.072900048
4858	0.07288903123
4859	0.07287936975
4860	0.07286052842
4861	0.07283952814
4862	0.07282863387
4863	0.07282039128
4864	0.07281174406
4865	0.07280081158
4866	0.07279044672
4867	0.07277637414
4868	0.07275928293
4869	0.07274981099
4870	0.07273298071
4871	0.07271658029
4872	0.07270395875
4873	0.0726951923
4874	0.07268515258
4875	0.07267199749
4876	0.07265736873
4877	0.07264965011
4878	0.07263940952
4879	0.07263148114
4880	0.07262202237
4881	0.07260731834
4882	0.07259922633
4883	0.07259119697
4884	0.07258214977
4885	0.07257386758
4886	0.07255674253
4887	0.07253722874
4888	0.07251899781
4889	0.07251256974
4890	0.07250048786
4891	0.07248786433
4892	0.0724754151
4893	0.07246433526
4894	0.07245449754
4895	0.07244543111
4896	0.0724344164
4897	0.07242386743
4898	0.07241033056
4899	0.072394776
4900	0.07237992748
4901	0.0723651331
4902	0.07235105819
4903	0.0723421959
4904	0.0723285821
4905	0.07231356087
4906	0.07230049685
4907	0.07228730981
4908	0.07227229387
4909	0.07225542539
4910	0.07223959829
4911	0.07222589004
4912	0.07221518821
4913	0.07219052705
4914	0.07217893465
4915	0.07216380074
4916	0.07214903106
4917	0.07214089986
4918	0.07212174184
4919	0.07210626835
4920	0.07209709087
4921	0.07208615238
4922	0.07207762743
4923	0.07206569566
4924	0.07205026562
4925	0.07203881558
4926	0.0720285481
4927	0.0720172372
4928	0.07200732227
4929	0.07199399619
4930	0.0719847033
4931	0.07197221678
4932	0.07195569458
4933	0.07194580748
4934	0.07192439942
4935	0.07191045352
4936	0.07189056006
4937	0.07187165217
4938	0.07186021929
4939	0.07184568204
4940	0.07183398743
4941	0.07182149239
4942	0.07180099998
4943	0.07178485219
4944	0.07177566974
4945	0.07177077907
4946	0.07176111939
4947	0.07175432248
4948	0.0717406323
4949	0.07172722012
4950	0.07171274275
4951	0.07170295313
4952	0.07168817328
4953	0.07167831132
4954	0.07166434903
4955	0.07165183533
4956	0.07163461284
4957	0.07161825261
4958	0.0716103431
4959	0.07159670236
4960	0.07158223517
4961	0.07156990282
4962	0.07155704679
4963	0.07154948912
4964	0.07153811376
4965	0.07152054859
4966	0.07151228767
4967	0.07149865054
4968	0.07148698077
4969	0.07147368906
4970	0.07146355434
4971	0.07144728558
4972	0.07143213735
4973	0.0714223991
4974	0.07141009821
4975	0.07139281187
4976	0.07138404186
4977	0.07136628772
4978	0.0713559015
4979	0.07133387173
4980	0.07132026042
4981	0.07131012048
4982	0.07130297516
4983	0.07129412643
4984	0.07128025805
4985	0.07127161096
4986	0.07125567004
4987	0.07124089943
4988	0.07122388302
4989	0.07120829238
4990	0.07119732245
4991	0.07118798984
4992	0.0711757153
4993	0.07116543898
4994	0.07115199059
4995	0.0711383704
4996	0.07112240273
4997	0.07111091408
4998	0.07109460357
4999	0.07108248081
5000	0.07107290605
5001	0.07105962631
5002	0.0710517114
5003	0.07103366786
5004	0.07101531058
5005	0.07100129724
5006	0.07098753291
5007	0.0709732171
5008	0.07095725713
5009	0.0709405539
5010	0.07092585394
5011	0.0709119986
5012	0.07089928537
5013	0.07088485297
5014	0.07087760689
5015	0.07086362447
5016	0.07085598073
5017	0.07084160787
5018	0.07082709522
5019	0.07081208634
5020	0.07079587637
5021	0.07078300627
5022	0.07077276862
5023	0.07075523198
5024	0.07074455004
5025	0.07073015629
5026	0.07071292645
5027	0.07069885671
5028	0.07068344394
5029	0.07066903185
5030	0.07065778407
5031	0.07064567292
5032	0.07062930989
5033	0.07061695685
5034	0.07060424215
5035	0.07058914637
5036	0.07056788546
5037	0.07055473701
5038	0.07053475788
5039	0.07051403002
5040	0.0704975685
5041	0.07048782994
5042	0.07047633397
5043	0.070462004
5044	0.07045041397
5045	0.07044200067
5046	0.07043382296
5047	0.07041604247
5048	0.07040930835
5049	0.07040011022
5050	0.07038987058
5051	0.07037853731
5052	0.0703655271
5053	0.07035224692
5054	0.07034472093
5055	0.07033445578
5056	0.07032592018
5057	0.07030731374
5058	0.07029371799
5059	0.07028123703
5060	0.07027412399
5061	0.07025555905
5062	0.07024216403
5063	0.07022896048
5064	0.0702220308
5065	0.07021127194
5066	0.07020251831
5067	0.07018854188
5068	0.07017355204
5069	0.07015952003
5070	0.07014217376
5071	0.07012524623
5072	0.0701085337
5073	0.07009242038
5074	0.07008042686
5075	0.07006695431
5076	0.07006013011
5077	0.07005339441
5078	0.07004131904
5079	0.07002976895
5080	0.070021496
5081	0.07000988463
5082	0.06999906048
5083	0.0699880512
5084	0.06997694086
5085	0.06996846429
5086	0.06994891342
5087	0.06993253213
5088	0.06991599675
5089	0.06990235355
5090	0.06988939336
5091	0.06987989817
5092	0.06986132202
5093	0.06985217194
5094	0.06983497561
5095	0.06982323405
5096	0.06981393755
5097	0.06979983304
5098	0.06978820164
5099	0.0697699257
5100	0.06975619679
5101	0.06974764572
5102	0.06973770539
5103	0.06972676578
5104	0.06971801178
5105	0.06970304952
5106	0.06969598859
5107	0.06968291478
5108	0.06966989191
5109	0.06966344647
5110	0.06965754628
5111	0.06965069118
5112	0.06963575382
5113	0.06962109436
5114	0.06961202113
5115	0.06959613375
5116	0.06958360476
5117	0.06957504118
5118	0.06955804713
5119	0.06954866389
5120	0.06954202488
5121	0.06953078764
5122	0.06952347334
5123	0.06951243451
5124	0.06949774086
5125	0.06948590584
5126	0.06947919063
5127	0.06946252269
5128	0.06944634583
5129	0.06943698943
5130	0.06942744465
5131	0.06941577169
5132	0.06940402019
5133	0.0693915507
5134	0.06937511051
5135	0.06935896987
5136	0.06935265802
5137	0.06933991657
5138	0.06932780622
5139	0.06931315074
5140	0.06930296814
5141	0.06929321505
5142	0.06927652531
5143	0.06926077046
5144	0.06924310864
5145	0.06923559182
5146	0.06922504409
5147	0.06921386705
5148	0.06920588408
5149	0.0691888027
5150	0.06917279961
5151	0.06916237313
5152	0.06914783072
5153	0.06913169041
5154	0.06912204935
5155	0.06911607562
5156	0.06910034469
5157	0.06909298354
5158	0.06908649686
5159	0.06907528426
5160	0.0690625913
5161	0.06904999535
5162	0.06903897334
5163	0.06902411819
5164	0.0690083809
5165	0.06899791983
5166	0.06898528131
5167	0.06897773695
5168	0.06896241595
5169	0.06894579852
5170	0.06892789613
5171	0.06891544067
5172	0.06890724278
5173	0.06889206332
5174	0.06887775258
5175	0.06886442801
5176	0.06885174147
5177	0.06883936393
5178	0.06882533988
5179	0.06880835801
5180	0.06879656639
5181	0.06878283349
5182	0.06876822797
5183	0.06876014917
5184	0.06874844544
5185	0.06874110058
5186	0.06873279905
5187	0.06872208758
5188	0.06871189047
5189	0.06869747688
5190	0.0686857135
5191	0.0686730306
5192	0.06866582511
5193	0.06865080763
5194	0.06864258399
5195	0.06863126773
5196	0.06862286398
5197	0.06860699105
5198	0.0685944238
5199	0.06857512987
5200	0.06856521195
5201	0.06856027825
5202	0.06854416604
5203	0.06852993244
5204	0.06851987831
5205	0.06850585229
5206	0.06849096186
5207	0.06847538518
5208	0.06846463375
5209	0.06845283043
5210	0.06844200948
5211	0.06842802957
5212	0.06841683089
5213	0.06840529357
5214	0.06839683176
5215	0.06839021689
5216	0.06837694325
5217	0.06836319556
5218	0.06835156637
5219	0.06833521159
5220	0.06831491353
5221	0.06829545503
5222	0.06828439152
5223	0.06827195389
5224	0.06826393282
5225	0.06825233862
5226	0.06824418078
5227	0.06823362304
5228	0.06821771076
5229	0.06820867073
5230	0.06819448019
5231	0.06818042539
5232	0.06816876411
5233	0.06814980543
5234	0.06814074971
5235	0.06812321609
5236	0.0681132778
5237	0.06809561159
5238	0.0680766423
5239	0.06805966633
5240	0.06804485774
5241	0.06803903127
5242	0.06802881506
5243	0.06801660396
5244	0.06800280384
5245	0.06799100426
5246	0.06796908424
5247	0.06795347291
5248	0.0679457756
5249	0.06793015337
5250	0.06791380529
5251	0.06790386393
5252	0.06789580435
5253	0.06788156618
5254	0.06786853117
5255	0.06786072581
5256	0.06785282036
5257	0.06783695106
5258	0.06782579712
5259	0.06781121349
5260	0.06780382006
5261	0.06779491973
5262	0.0677818347
5263	0.06777084182
5264	0.06776247553
5265	0.06774963284
5266	0.06773441872
5267	0.06771956075
5268	0.06770844911
5269	0.06769721387
5270	0.06768468904
5271	0.06767166663
5272	0.06765887113
5273	0.0676477324
5274	0.06763682186
5275	0.06762620125
5276	0.06761612635
5277	0.06760565636
5278	0.06758915031
5279	0.06758055133
5280	0.06756836231
5281	0.06755872055
5282	0.06754529954
5283	0.06753250063
5284	0.06752034643
5285	0.06750730394
5286	0.06749397681
5287	0.06748606056
5288	0.06747986583
5289	0.06746742691
5290	0.0674503254
5291	0.06744411455
5292	0.067431945
5293	0.06741871446
5294	0.06740882451
5295	0.06739420707
5296	0.06738287335
5297	0.06736718762
5298	0.06735424784
5299	0.06734473884
5300	0.06733459653
5301	0.06732292232
5302	0.06731080417
5303	0.06730012971
5304	0.06728912387
5305	0.0672759237
5306	0.06726453304
5307	0.06725792813
5308	0.06725228691
5309	0.06723821587
5310	0.0672245834
5311	0.0672074605
5312	0.06719436098
5313	0.06718766229
5314	0.0671726967
5315	0.06716010421
5316	0.06714653045
5317	0.06713835329
5318	0.06712305836
5319	0.0671085223
5320	0.06709936051
5321	0.06708570613
5322	0.06707668576
5323	0.06706917734
5324	0.06705575421
5325	0.06704647417
5326	0.06702951899
5327	0.06701974226
5328	0.06700991621
5329	0.06699599852
5330	0.06698106874
5331	0.06697116849
5332	0.06696516726
5333	0.06695310473
5334	0.06694633775
5335	0.06693307677
5336	0.06692472472
5337	0.06691280282
5338	0.0669066082
5339	0.06689820119
5340	0.06689069003
5341	0.06687564168
5342	0.06686634195
5343	0.06685583182
5344	0.06684264166
5345	0.066831126
5346	0.06682319261
5347	0.06680694455
5348	0.06679557132
5349	0.06677508617
5350	0.06676802908
5351	0.06676104009
5352	0.06674589905
5353	0.06673744301
5354	0.06672257948
5355	0.06671140455
5356	0.06670281633
5357	0.06669330166
5358	0.06668107711
5359	0.06666698632
5360	0.06665865856
5361	0.06665035387
5362	0.06663570338
5363	0.06662551658
5364	0.06661346775
5365	0.06660008305
5366	0.06659412506
5367	0.0665723503
5368	0.06655673889
5369	0.06654838445
5370	0.06654256866
5371	0.0665257585
5372	0.06651214307
5373	0.06649910083
5374	0.06648514198
5375	0.06647557372
5376	0.06645853144
5377	0.06644633717
5378	0.06643357722
5379	0.06642226203
5380	0.06641182084
5381	0.0663994223
5382	0.06638745011
5383	0.06638043998
5384	0.06636597307
5385	0.06635884947
5386	0.06634371567
5387	0.06633241354
5388	0.06632673244
5389	0.0663163312
5390	0.06630582704
5391	0.06629337902
5392	0.06628167626
5393	0.06627190283
5394	0.06626354887
5395	0.06625111077
5396	0.06623932719
5397	0.06623065779
5398	0.06622016172
5399	0.06620685715
5400	0.06619211222
5401	0.06617955821
5402	0.06617313466
5403	0.06615943847
5404	0.06614561617
5405	0.06613343597
5406	0.06612447359
5407	0.06611289976
5408	0.06609693749
5409	0.06608541808
5410	0.06607203498
5411	0.06606093476
5412	0.0660500941
5413	0.06603796951
5414	0.06602361411
5415	0.06601576714
5416	0.06600644108
5417	0.06599188548
5418	0.06597806964
5419	0.06595950453
5420	0.06594991135
5421	0.06593671055
5422	0.0659260435
5423	0.06591647265
5424	0.06590565754
5425	0.06589672453
5426	0.06588170264
5427	0.06587344921
5428	0.06586260165
5429	0.065848035
5430	0.06583905672
5431	0.06582266183
5432	0.0658165877
5433	0.06581158069
5434	0.06580173932
5435	0.06579666435
5436	0.06578749995
5437	0.06577396457
5438	0.06576203754
5439	0.06574581072
5440	0.06573263807
5441	0.06572282214
5442	0.06571088864
5443	0.06569706995
5444	0.06569037135
5445	0.06567862783
5446	0.06566845474
5447	0.06565225245
5448	0.06564124438
5449	0.0656300974
5450	0.06562184283
5451	0.0656141843
5452	0.06560454231
5453	0.06559451633
5454	0.06558155761
5455	0.06557065408
5456	0.06555923043
5457	0.06555485194
5458	0.06554446025
5459	0.06553487557
5460	0.0655288088
5461	0.06551720559
5462	0.06550656606
5463	0.06550057218
5464	0.06549468887
5465	0.06548664026
5466	0.0654778022
5467	0.0654586418
5468	0.06544812503
5469	0.06543773374
5470	0.06542893081
5471	0.06541867137
5472	0.06540505702
5473	0.0653904067
5474	0.06537572234
5475	0.06536775765
5476	0.06535156192
5477	0.06533559539
5478	0.06532611264
5479	0.06531480976
5480	0.06530638369
5481	0.06529373502
5482	0.06527590837
5483	0.06526188461
5484	0.06525032565
5485	0.06523862551
5486	0.06522652515
5487	0.06521206173
5488	0.06519492431
5489	0.06518152849
5490	0.06517369012
5491	0.06515936439
5492	0.06515109192
5493	0.06513816404
5494	0.06511763332
5495	0.06510704492
5496	0.0650922673
5497	0.06508346628
5498	0.06507358039
5499	0.06506062188
5500	0.06504804503
5501	0.06503792745
5502	0.06503108301
5503	0.06501287859
5504	0.06500156737
5505	0.06499236309
5506	0.06498482954
5507	0.06496993243
5508	0.06495775658
5509	0.06494811449
5510	0.0649368004
5511	0.06492641651
5512	0.06492046375
5513	0.06490988685
5514	0.06490087854
5515	0.06489524907
