iter	Passed	Remaining
4787	24903	27108
4788	24908	27103
4789	24913	27098
4790	24918	27092
4791	24923	27086
4792	24928	27081
4793	24933	27076
4794	24939	27071
4795	24943	27065
4796	24949	27060
4797	24954	27055
4798	24959	27050
4799	24964	27045
4800	24969	27039
4801	24974	27033
4802	24979	27028
4803	24984	27022
4804	24988	27017
4805	24994	27012
4806	24999	27006
4807	25005	27002
4808	25010	26996
4809	25015	26991
4810	25020	26986
4811	25026	26981
4812	25031	26976
4813	25036	26971
4814	25041	26965
4815	25046	26960
4816	25051	26955
4817	25056	26949
4818	25061	26944
4819	25067	26939
4820	25072	26934
4821	25077	26929
4822	25083	26924
4823	25088	26918
4824	25093	26913
4825	25098	26908
4826	25102	26902
4827	25108	26897
4828	25113	26892
4829	25118	26886
4830	25123	26881
4831	25128	26875
4832	25133	26870
4833	25137	26864
4834	25142	26858
4835	25148	26853
4836	25153	26848
4837	25158	26843
4838	25163	26838
4839	25168	26832
4840	25174	26827
4841	25179	26822
4842	25184	26817
4843	25189	26812
4844	25194	26806
4845	25199	26801
4846	25204	26795
4847	25210	26790
4848	25215	26785
4849	25220	26780
4850	25225	26774
4851	25230	26769
4852	25235	26764
4853	25239	26757
4854	25244	26752
4855	25249	26747
4856	25255	26742
4857	25260	26737
4858	25265	26732
4859	25271	26727
4860	25276	26721
4861	25281	26716
4862	25286	26710
4863	25291	26705
4864	25296	26700
4865	25302	26695
4866	25307	26690
4867	25311	26684
4868	25316	26679
4869	25322	26674
4870	25327	26668
4871	25332	26663
4872	25337	26658
4873	25342	26653
4874	25348	26648
4875	25353	26642
4876	25358	26637
4877	25363	26632
4878	25368	26627
4879	25374	26621
4880	25379	26616
4881	25384	26611
4882	25388	26605
4883	25394	26600
4884	25399	26595
4885	25404	26589
4886	25409	26584
4887	25415	26579
4888	25420	26574
4889	25425	26569
4890	25431	26564
4891	25436	26559
4892	25441	26553
4893	25446	26548
4894	25452	26544
4895	25457	26539
4896	25463	26534
4897	25468	26528
4898	25473	26523
4899	25477	26517
4900	25482	26512
4901	25488	26507
4902	25493	26502
4903	25498	26497
4904	25504	26492
4905	25509	26487
4906	25515	26482
4907	25520	26477
4908	25525	26472
4909	25531	26467
4910	25536	26461
4911	25541	26456
4912	25546	26451
4913	25551	26445
4914	25556	26440
4915	25561	26434
4916	25566	26429
4917	25571	26424
4918	25576	26418
4919	25581	26413
4920	25586	26407
4921	25591	26402
4922	25596	26397
4923	25601	26392
4924	25607	26387
4925	25612	26381
4926	25617	26376
4927	25623	26371
4928	25628	26366
4929	25633	26361
4930	25639	26356
4931	25644	26351
4932	25648	26345
4933	25654	26340
4934	25659	26335
4935	25664	26329
4936	25669	26324
4937	25673	26318
4938	25679	26313
4939	25683	26307
4940	25689	26302
4941	25694	26297
4942	25698	26291
4943	25703	26286
4944	25709	26281
4945	25714	26276
4946	25719	26271
4947	25725	26266
4948	25730	26260
4949	25735	26255
4950	25740	26250
4951	25745	26244
4952	25750	26238
4953	25755	26233
4954	25760	26228
4955	25765	26223
4956	25771	26218
4957	25776	26212
4958	25781	26207
4959	25785	26201
4960	25790	26196
4961	25796	26191
4962	25800	26185
4963	25806	26180
4964	25810	26174
4965	25815	26169
4966	25820	26164
4967	25825	26158
4968	25831	26153
4969	25836	26147
4970	25841	26142
4971	25846	26137
4972	25850	26131
4973	25855	26125
4974	25860	26120
4975	25865	26114
4976	25870	26109
4977	25874	26103
4978	25879	26098
4979	25884	26092
4980	25889	26086
4981	25894	26081
4982	25900	26077
4983	25906	26072
4984	25911	26067
4985	25916	26062
4986	25922	26057
4987	25927	26051
4988	25931	26046
4989	25936	26040
4990	25942	26035
4991	25946	26030
4992	25952	26025
4993	25957	26019
4994	25962	26014
4995	25966	26008
4996	25971	26002
4997	25977	25997
4998	25981	25992
4999	25986	25986
5000	25991	25980
5001	25996	25975
5002	26001	25970
5003	26006	25964
5004	26010	25958
5005	26016	25953
5006	26021	25948
5007	26026	25943
5008	26031	25937
5009	26036	25932
5010	26041	25926
5011	26046	25921
5012	26051	25916
5013	26055	25910
5014	26060	25904
5015	26065	25899
5016	26070	25893
5017	26075	25888
5018	26080	25883
5019	26085	25877
5020	26091	25872
5021	26095	25867
5022	26100	25861
5023	26105	25856
5024	26110	25850
5025	26116	25846
5026	26121	25840
5027	26126	25835
5028	26130	25829
5029	26135	25823
5030	26140	25817
5031	26145	25812
5032	26150	25807
5033	26155	25802
5034	26160	25796
5035	26164	25790
5036	26169	25784
5037	26174	25779
5038	26180	25774
5039	26185	25769
5040	26189	25763
5041	26194	25758
5042	26199	25752
5043	26204	25747
5044	26209	25742
5045	26214	25736
5046	26219	25731
5047	26224	25726
5048	26229	25720
5049	26234	25715
5050	26239	25709
5051	26245	25704
5052	26250	25699
5053	26255	25694
5054	26260	25688
5055	26265	25683
5056	26270	25678
5057	26275	25672
5058	26280	25667
5059	26285	25661
5060	26290	25656
5061	26295	25650
5062	26300	25645
5063	26305	25640
5064	26310	25635
5065	26316	25630
5066	26321	25625
5067	26326	25620
5068	26331	25614
5069	26336	25609
5070	26341	25603
5071	26346	25598
5072	26350	25592
5073	26355	25587
5074	26360	25581
5075	26365	25576
5076	26371	25571
5077	26376	25566
5078	26381	25561
5079	26387	25555
5080	26392	25551
5081	26397	25546
5082	26402	25540
5083	26407	25534
5084	26412	25529
5085	26417	25523
5086	26421	25518
5087	26426	25512
5088	26431	25506
5089	26436	25501
5090	26441	25496
5091	26446	25491
5092	26451	25485
5093	26457	25480
5094	26461	25475
5095	26466	25469
5096	26471	25463
5097	26476	25458
5098	26481	25453
5099	26486	25447
5100	26490	25441
5101	26495	25436
5102	26501	25431
5103	26506	25426
5104	26511	25421
5105	26517	25416
5106	26523	25412
5107	26529	25407
5108	26535	25403
5109	26541	25399
5110	26547	25394
5111	26553	25389
5112	26558	25384
5113	26563	25379
5114	26568	25374
5115	26573	25368
5116	26579	25363
5117	26584	25358
5118	26589	25352
5119	26594	25347
5120	26599	25342
5121	26604	25336
5122	26609	25331
5123	26614	25326
5124	26619	25320
5125	26623	25314
5126	26628	25309
5127	26633	25303
5128	26638	25298
5129	26642	25291
5130	26647	25286
5131	26652	25281
5132	26657	25276
5133	26662	25270
5134	26667	25265
5135	26672	25259
5136	26677	25254
5137	26683	25249
5138	26687	25243
5139	26692	25237
5140	26696	25232
5141	26702	25227
5142	26706	25221
5143	26711	25215
5144	26716	25210
5145	26721	25205
5146	26726	25200
5147	26732	25195
5148	26737	25189
5149	26742	25184
5150	26747	25179
5151	26752	25173
5152	26757	25168
5153	26761	25162
5154	26767	25157
5155	26772	25152
5156	26777	25146
5157	26782	25141
5158	26787	25136
5159	26793	25131
5160	26798	25126
5161	26803	25120
5162	26808	25115
5163	26813	25110
5164	26818	25105
5165	26823	25099
5166	26828	25094
5167	26833	25089
5168	26838	25083
5169	26842	25077
5170	26847	25071
5171	26852	25066
5172	26857	25061
5173	26862	25055
5174	26867	25050
5175	26872	25044
5176	26877	25039
5177	26882	25034
5178	26887	25029
5179	26893	25024
5180	26898	25018
5181	26903	25013
5182	26908	25008
5183	26913	25003
5184	26918	24997
5185	26924	24992
5186	26928	24987
5187	26933	24981
5188	26938	24975
5189	26943	24970
5190	26948	24965
5191	26952	24958
5192	26956	24952
5193	26961	24947
5194	26967	24942
5195	26972	24937
5196	26977	24931
5197	26981	24926
5198	26986	24920
5199	26990	24914
5200	26995	24908
5201	27000	24903
5202	27005	24898
5203	27010	24892
5204	27015	24887
5205	27020	24881
5206	27025	24876
5207	27030	24871
5208	27035	24865
5209	27040	24860
5210	27044	24854
5211	27049	24849
5212	27054	24843
5213	27059	24838
5214	27064	24832
5215	27069	24827
5216	27074	24822
5217	27079	24816
5218	27083	24810
5219	27088	24805
5220	27093	24799
5221	27098	24794
5222	27103	24788
5223	27108	24783
5224	27113	24778
5225	27118	24772
5226	27123	24767
5227	27128	24762
5228	27133	24756
5229	27137	24750
5230	27142	24745
5231	27147	24740
5232	27152	24734
5233	27157	24729
5234	27162	24723
5235	27167	24718
5236	27172	24713
5237	27176	24707
5238	27181	24701
5239	27186	24696
5240	27192	24691
5241	27197	24685
5242	27202	24680
5243	27206	24674
5244	27210	24668
5245	27216	24663
5246	27221	24658
5247	27226	24653
5248	27231	24648
5249	27236	24642
5250	27241	24637
5251	27246	24631
5252	27251	24626
5253	27256	24621
5254	27261	24615
5255	27266	24610
5256	27272	24605
5257	27276	24599
5258	27281	24593
5259	27285	24588
5260	27290	24582
5261	27295	24577
5262	27300	24572
5263	27306	24567
5264	27311	24561
5265	27315	24556
5266	27321	24551
5267	27325	24545
5268	27331	24540
5269	27335	24534
5270	27341	24529
5271	27346	24524
5272	27350	24518
5273	27355	24513
5274	27360	24508
5275	27366	24503
5276	27371	24497
5277	27376	24492
5278	27381	24487
5279	27387	24482
5280	27392	24476
5281	27397	24471
5282	27401	24465
5283	27406	24460
5284	27410	24454
5285	27415	24449
5286	27420	24443
5287	27426	24438
5288	27431	24433
5289	27436	24428
5290	27441	24422
5291	27446	24417
5292	27451	24411
5293	27456	24406
5294	27461	24401
5295	27466	24396
5296	27471	24391
5297	27476	24385
5298	27481	24380
5299	27486	24375
5300	27492	24370
5301	27497	24364
5302	27502	24359
5303	27506	24353
5304	27512	24348
5305	27517	24343
5306	27523	24338
5307	27528	24333
5308	27533	24328
5309	27538	24322
5310	27543	24317
5311	27548	24311
5312	27553	24306
5313	27558	24301
5314	27563	24296
5315	27569	24291
5316	27573	24285
5317	27579	24280
5318	27584	24275
5319	27588	24269
5320	27594	24264
5321	27598	24259
5322	27603	24253
5323	27608	24247
5324	27613	24242
5325	27618	24237
5326	27622	24231
5327	27627	24226
5328	27632	24220
5329	27637	24215
5330	27642	24209
5331	27646	24203
5332	27651	24198
5333	27656	24193
5334	27661	24188
5335	27667	24182
5336	27672	24177
5337	27676	24171
5338	27682	24166
5339	27686	24160
5340	27691	24155
5341	27696	24150
5342	27701	24144
5343	27706	24139
5344	27711	24134
5345	27717	24129
5346	27722	24124
5347	27726	24118
5348	27731	24113
5349	27736	24107
5350	27741	24102
5351	27746	24096
5352	27751	24091
5353	27756	24086
5354	27762	24081
5355	27766	24075
5356	27771	24070
5357	27776	24064
5358	27782	24059
5359	27786	24054
5360	27791	24048
5361	27796	24043
5362	27801	24038
5363	27806	24033
5364	27811	24026
5365	27816	24021
5366	27821	24016
5367	27826	24011
5368	27831	24005
5369	27836	24000
5370	27841	23994
5371	27846	23989
5372	27851	23984
5373	27855	23978
5374	27860	23972
5375	27865	23967
5376	27870	23962
5377	27875	23956
5378	27879	23951
5379	27885	23945
5380	27890	23940
5381	27895	23935
5382	27900	23930
5383	27905	23925
5384	27911	23920
5385	27915	23914
5386	27920	23909
5387	27925	23903
5388	27932	23899
5389	27937	23894
5390	27942	23889
5391	27948	23884
5392	27952	23878
5393	27958	23873
5394	27963	23868
5395	27968	23863
5396	27973	23858
5397	27979	23853
5398	27984	23848
5399	27989	23842
5400	27993	23836
5401	27997	23830
5402	28002	23825
5403	28008	23820
5404	28012	23814
5405	28017	23809
5406	28023	23804
5407	28028	23799
5408	28032	23793
5409	28037	23787
5410	28042	23782
5411	28047	23776
5412	28052	23771
5413	28056	23765
5414	28061	23760
5415	28066	23755
5416	28072	23750
5417	28077	23744
5418	28082	23739
5419	28087	23734
5420	28092	23728
5421	28096	23722
5422	28101	23717
5423	28106	23711
5424	28111	23706
5425	28116	23701
5426	28121	23696
5427	28126	23691
5428	28131	23685
5429	28136	23680
5430	28142	23675
5431	28146	23669
5432	28152	23664
5433	28157	23659
5434	28162	23654
5435	28167	23649
5436	28172	23644
5437	28177	23638
5438	28182	23633
5439	28187	23627
5440	28192	23622
5441	28197	23616
5442	28202	23611
5443	28207	23606
5444	28212	23601
5445	28217	23595
5446	28222	23590
5447	28227	23585
5448	28233	23580
5449	28238	23575
5450	28243	23569
5451	28248	23564
5452	28253	23558
5453	28258	23553
5454	28262	23548
5455	28267	23542
5456	28272	23537
5457	28278	23532
5458	28282	23526
5459	28287	23521
5460	28292	23516
5461	28297	23510
5462	28302	23504
5463	28307	23499
5464	28313	23494
5465	28318	23489
5466	28323	23484
5467	28327	23478
5468	28332	23473
5469	28337	23467
5470	28342	23462
5471	28347	23457
5472	28352	23451
5473	28357	23446
5474	28362	23440
5475	28366	23434
5476	28371	23429
5477	28376	23424
5478	28381	23419
5479	28386	23413
5480	28392	23408
5481	28397	23403
5482	28402	23398
5483	28406	23392
5484	28411	23387
5485	28416	23382
5486	28422	23376
5487	28427	23371
5488	28432	23366
5489	28436	23360
5490	28441	23355
5491	28446	23349
5492	28451	23344
5493	28456	23339
5494	28461	23333
5495	28465	23327
5496	28470	23322
5497	28475	23316
5498	28480	23311
5499	28485	23306
5500	28489	23300
5501	28495	23295
5502	28500	23289
5503	28505	23284
5504	28510	23279
5505	28515	23274
5506	28521	23269
5507	28526	23264
5508	28531	23259
5509	28536	23253
5510	28541	23248
5511	28547	23243
5512	28552	23238
5513	28557	23233
5514	28563	23228
5515	28568	23223
